,product_name,link,price,details,gender,product_type
106,TULLE DRESS WITH CAPE SLEEVES,https://www.zara.com/in/en/tulle-dress-with-cape-sleeves-p00085468.html,36.095279999999995,Semi-sheer midi dress featuring a round neck and loose-fitting short sleeves. Buttoned opening at the back. This garment is not lined.,Women,outerwear
107,OVERSIZE QUILTED BOMBER JACKET,https://www.zara.com/in/en/oversize-quilted-bomber-jacket-p04770456.html,39.716879999999996,Loose-fitting bomber jacket with a high neck and long sleeves with elastic cuffs. Front patch pockets. Elasticated hem. Front zip fastening hidden by a placket.,Women,outerwear
108,LONGLINE BOMBER JACKET WITH PATCH POCKETS,https://www.zara.com/in/en/longline-bomber-jacket-with-patch-pockets-p07997671.html,72.31128,Bomber jacket with a round neck and long sleeves. Front patch pockets with flaps. Elasticated trims. Hidden snap-button fastening on the front.,Women,outerwear
109,WATER AND WIND PROTECTION RUBBERISED RAINCOAT,https://www.zara.com/in/en/water-and-wind-protection-rubberised-raincoat-p06318023.html,72.31128,Raincoat featuring a high collar with hood and drawstrings. Long sleeves with adjustable snap-button cuffs. Front flap pockets. Side vents at the hem. Zip-up front with hidden snap buttons.,Women,outerwear
110,NEOPRENE-EFFECT BOMBER JACKET,https://www.zara.com/in/en/neoprene-effect-bomber-jacket-p08073224.html,48.16728,Bomber jacket with a round neckline and long sleeves with puffy cuffs. Front welt pockets. Adjustable hem with elastic drawstring and stoppers. Zip-up front.,Women,outerwear
111,TULLE JACKET WITH FRINGE,https://www.zara.com/in/en/tulle-jacket-with-fringe-p02712832.html,48.16728,"Long sleeve jacket with a round neckline. Featuring matching fringe trims, lining and fastening at the front with openings and lined hooks.",Women,outerwear
112,CROPPED JACKET WITH TOPSTITCHING,https://www.zara.com/in/en/cropped-jacket-with-topstitching-p01478326.html,67.48248,Cropped jacket with a lapel collar. Long sleeves with shoulder pads and buttoned tabs. Flap detail on the chest and contrast topstitching. Button-up front.,Women,outerwear
113,PRINTED BOMBER JACKET,https://www.zara.com/in/en/printed-bomber-jacket-p02010777.html,60.239279999999994,"Round neck bomber jacket with long sleeves. Featuring side welt pockets, ribbed trims and zip fastening at the front.",Women,outerwear
114,COTTON OVERSHIRT WITH GOLDEN BUTTONS,https://www.zara.com/in/en/cotton-overshirt-with-golden-buttons-p08372239.html,39.716879999999996,Overshirt with a lapel collar and long sleeves. Front patch pockets with flaps. Raised golden button fastening at the front.,Women,outerwear
115,FLOWING FRAYED TRENCH COAT,https://www.zara.com/in/en/flowing-frayed-trench-coat-p07837342.html,115.77047999999999,Flowing semi-sheer trench coat featuring a high round neck and long sleeves with flared trims. Tied belt. Front pockets. Asymmetric hem. Frayed trims in the same fabric. Double-breasted button fastening at the front.View more,Women,outerwear
116,Z1975 DENIM OVERSIZE JACKET,https://www.zara.com/in/en/z1975-denim-oversize-jacket-p01879238.html,36.095279999999995,"Oversize collared jacket featuring long sleeves with cuffs, front patch pockets and a button-up front with metal buttons.",Women,outerwear
117,FLOWING TRENCH COAT,https://www.zara.com/in/en/flowing-trench-coat-p08073043.html,48.16728,Collared trench coat with long sleeves. Front welt pockets. Back vent. Fastens at the front with buttons.,Women,outerwear
118,LINEN BLEND CROPPED JACKET,https://www.zara.com/in/en/linen-blend-cropped-jacket-p07932400.html,48.16728,Jacket made of a linen blend fabric. Lapel collar and long sleeves. Front patch pockets. Button-up front.,Women,outerwear
119,TRF DENIM SWEATSHIRT,https://www.zara.com/in/en/trf-denim-sweatshirt-p04365275.html,48.16728,Denim hoodie. Long sleeves with drop-shoulder cuffs. Front trimmed pouch pockets. Back tabs on the hem.,Women,outerwear
120,TIE-DYE PRINT TULLE KIMONO,https://www.zara.com/in/en/tie-dye-print-tulle-kimono-p05039399.html,24.02328,Semi-sheer kimono with a lapel collar and a surplice neckline. Long sleeves. Wrap fastening with a tie.This garment is not lined.,Women,outerwear
121,LINEN BOMBER JACKET WITH POCKETS,https://www.zara.com/in/en/linen-bomber-jacket-with-pockets-p02674244.html,91.62648,Short bomber jacket made of 100% linen. Round neck and long sleeves with gathered cuffs. Patch pockets with flaps and metal zips on the chest. Elasticated hem. Matching ribbed trims. Front fastening with metal zip.,Women,outerwear
122,FAUX SUEDE CROPPED JACKET,https://www.zara.com/in/en/faux-suede-cropped-jacket-p04968225.html,39.716879999999996,Collared jacket with long sleeves. Featuring front patch pockets with flaps and a buttoned front.,Women,outerwear
123,FAUX SUEDE BOMBER JACKET,https://www.zara.com/in/en/faux-suede-bomber-jacket-p04968226.html,39.716879999999996,Jacket featuring a round neck and long sleeves with cuffs. Pipped pockets on the front. Front matching snap-button fastenings.,Women,outerwear
124,CROPPED PUFFER BOMBER JACKET,https://www.zara.com/in/en/cropped-puffer-bomber-jacket-p03046227.html,39.716879999999996,Jacket featuring a round neck and long sleeves with cuffs. Jetted pockets on the front. Front snap-button fastenings.,Women,outerwear
125,Z1975 DENIM JACKET WITH BUTTONS,https://www.zara.com/in/en/z1975-denim-jacket-with-buttons-p06164160.html,39.716879999999996,Long sleeve jacket with a round neckline. Featuring a faded effect and metal button fastening at the front.,Women,outerwear
126,WATER-REPELLENT TRENCH COAT,https://www.zara.com/in/en/water-repellent-trench-coat-p08073222.html,72.31128,Trench coat featuring a lapel collar and long sleeves with tabs. Front pockets. Belt in the same fabric with tie. Rear vent at the hem. Double-breasted button fastening on the front.,Women,outerwear
127,ZW OVERSIZE DENIM JACKET,https://www.zara.com/in/en/zw-oversize-denim-jacket-p06186241.html,72.31128,ZW ZARA WOMANLoose-fitting collared jacket featuring long sleeves with cuffs. Chest patch pockets with buttoned flaps and side in-seam pockets. Faded effect. Front button-up fastening.View more,Women,outerwear
128,FAUX LEATHER BOMBER JACKET,https://www.zara.com/in/en/faux-leather-bomber-jacket-p04341731.html,72.31128,Bomber jacket with a round neck and long sleeves. Ribbed trims. Front pockets. Front zip fastening.,Women,outerwear
129,OVERSIZED DENIM OVERSHIRT Z1975,https://www.zara.com/in/en/oversized-denim-overshirt-z1975-p01879227.html,36.095279999999995,Collared overshirt with long sleeves. Front patch pockets. Faded effect. Frayed trim detail. Side vents at the hem. Front fastening with metal buttons.,Women,outerwear
130,SHORT TRENCH COAT,https://www.zara.com/in/en/short-trench-coat-p08372256.html,60.239279999999994,Short trench coat featuring a lapel collar and long sleeves with buttoned tabs. Front pockets. Double-breasted button fastening on the front.,Women,outerwear
131,SATIN CROPPED BOMBER JACKET,https://www.zara.com/in/en/satin-cropped-bomber-jacket-p03472309.html,60.239279999999994,Bomber jacket made of 100% viscose. Round neck and sleeves falling below the elbow. Ribbed elastic trims. Front welt pockets. Front fastening with metal zip.,Women,outerwear
132,TRF OVERSIZE DENIM JACKET,https://www.zara.com/in/en/trf-oversize-denim-jacket-p04365073.html,60.239279999999994,Oversize collared jacket with long cuffed sleeves. Featuring side pockets and patch pockets on the chest. Hem with tabs on the back and front fastening with metal buttons.,Women,outerwear
133,STRAIGHT WATER-REPELLENT BOMBER JACKET,https://www.zara.com/in/en/straight-water-repellent-bomber-jacket-p05320705.html,60.239279999999994,Collared bomber jacket with long cuffed sleeves. Side pockets. Elastic hem. Dart detail. Zip-up front.,Women,outerwear
134,TRF DENIM JACKET WITH TROUSER WAISTBAND EFFECT,https://www.zara.com/in/en/trf-denim-jacket-with-trouser-waistband-effect-p05252270.html,48.16728,Collared jacket with long cuffed sleeves. Featuring a jeans waistband effect at the hem and metal button fastening at the front.,Women,outerwear
135,ORGANZA BOMBER JACKET,https://www.zara.com/in/en/organza-bomber-jacket-p07484220.html,39.716879999999996,Bomber jacket with a round neck and long sleeves. Front welt pockets. Front zip fastening.,Women,outerwear
136,OVERSHIRT WITH ADJUSTABLE WAIST,https://www.zara.com/in/en/overshirt-with-adjustable-waist-p07102124.html,39.716879999999996,Collared overshirt featuring turn-up long sleeves with buttoned tabs. Front flaps and an adjustable waist with drawstring. Front pockets. Snap-button fastenings at the front.,Women,outerwear
137,EMBROIDERED OVERSHIRT,https://www.zara.com/in/en/embroidered-overshirt-p04877075.html,48.16728,"Collared overshirt made of cotton featuring long cuffed sleeves, chest patch pockets, contrast embroidery detail, frayed hem and a button-up front.",Women,outerwear
138,TRF DENIM BIKER JACKET,https://www.zara.com/in/en/trf-denim-biker-jacket-p08197280.html,72.31128,Collared jacket with long cuffed sleeves. Side zip pockets. Matching fabric belt with a metal buckle. Crossover zip fastening at the front.,Women,outerwear
139,BOMBER JACKET WITH FLAPS,https://www.zara.com/in/en/bomber-jacket-with-flaps-p02565929.html,91.62648,Bomber jacket featuring a round neck and adjustable long sleeves with snap-buttons. Front buttoned flaps and welt pockets. Elastic hem. Hidden front zip fastening and metallic snap-button fastenings.,Women,outerwear
140,HOODED JACKET,https://www.zara.com/in/en/hooded-jacket-p08372255.html,60.239279999999994,High-neck jacket with a hood and long sleeves with elasticated trims. Featuring front pockets with flaps and front snap-button fastening.,Women,outerwear
141,ZW ASYMMETRIC DENIM CAPE,https://www.zara.com/in/en/zw-asymmetric-denim-cape-p06186051.html,72.31128,ZW ZARA WOMANCollared denim cape. Contrast visible topstitching detail. Frayed trims. Asymmetric hem. Button-up front.,Women,outerwear
142,METALLIC CROPPED JACKET,https://www.zara.com/in/en/metallic-cropped-jacket-p06045016.html,72.31128,Cropped jacket featuring a lapel collar and long sleeves with cuffs. Flap detail on the front. Metallic fabric. Fastens at the front with metal buttons.,Women,outerwear
143,KNIT CUTWORK BOMBER JACKET,https://www.zara.com/in/en/knit-cutwork-bomber-jacket-p03859056.html,48.16728,"Bomber jacket with cutwork fabric, a round neckline and long sleeves. Zip-up front.This garment is not lined.",Women,outerwear
144,LONG BOMBER JACKET,https://www.zara.com/in/en/long-bomber-jacket-p09929228.html,67.48248,Long bomber jacket with a lapel collar. Long sleeves with elasticated cuffs. Front welt pockets. Matching lining. Elasticated hem. Button-up front hidden by a placket.,Women,outerwear
145,CROPPED OVERSHIRT WITH PIERCING DETAIL,https://www.zara.com/in/en/cropped-overshirt-with-piercing-detail-p04877079.html,60.239279999999994,Collared overshirt made of cotton. Long sleeves with cuffs. Patch flap pockets with buttons on the chest. Piercing detail. Asymmetric hem. Button-up front.,Women,outerwear
146,OVERSIZE RHINESTONE OVERSHIRT,https://www.zara.com/in/en/oversize-rhinestone-overshirt-p04877240.html,60.239279999999994,Collared overshirt made of 100% cotton fabric. Long sleeves featuring buttoned cuffs with an opening. In-seam front pockets. Rhinestone appliqué details. Snap-button fastening on the front.,Women,outerwear
147,Z1975 DENIM JACKET,https://www.zara.com/in/en/z1975-denim-jacket-p07637603.html,48.16728,Collared jacket with long sleeves. Front patch pockets. Asymmetric hem with side vents. Front metal button fastening.,Women,outerwear
148,DRAPEY LONG RAINCOAT,https://www.zara.com/in/en/drapey-long-raincoat-p08073045.html,67.48248,Trench coat with a lapel collar and turn-up long sleeves with buttoned tabs. Front flap pockets. Back vent at the hem. Fastens with a belt in matching fabric.,Women,outerwear
149,RUBBERISED RAINCOAT WITH HOOD,https://www.zara.com/in/en/rubberised-raincoat-with-hood-p03046075.html,60.239279999999994,High neck raincoat featuring an adjustable hood with drawstrings. Long sleeves with snap-button cuffs. Patch pockets with flaps on the front. Front zip fastening.,Women,outerwear
150,KIMONO WITH LACE TRIM,https://www.zara.com/in/en/kimono-with-lace-trim-p08372244.html,72.31128,Open kimono with wide sleeves falling below the elbow. Featuring lace trims and tasselled string fastening at the front.,Women,outerwear
151,FLOWING BOMBER JACKET,https://www.zara.com/in/en/flowing-bomber-jacket-p07704677.html,48.16728,"Bomber jacket with a round neck and long cuffed sleeves. Featuring front jetted pockets, elasticated trims and front zip fastening.",Women,outerwear
152,OVERSIZED OVERSHIRT WITH POCKETS,https://www.zara.com/in/en/oversized-overshirt-with-pockets-p04877250.html,39.716879999999996,Oversize collared overshirt made of 100% cotton. Long cuffed sleeves with buttoned openings. Chest patch pockets. Asymmetric hem with side vents. Button-up front hidden by a placket.,Women,outerwear
153,LONG LINEN BLEND COAT,https://www.zara.com/in/en/long-linen-blend-coat-p08367044.html,72.31128,Long coat made of a lyocell and linen blend. Round neck with matching ribbed detail and long sleeves with metal zips. Front flap pockets. Adjustable waist with inner elastic drawstring and stopper. Back vent at the hem. Front zip and snap-button fastening.View more,Women,outerwear
154,FAUX SUEDE OVERSHIRT,https://www.zara.com/in/en/faux-suede-overshirt-p04968227.html,39.716879999999996,Collared overshirt with long sleeves. Front pockets with flaps. Front button fastening and belt in matching fabric.,Women,outerwear
155,FAUX SUEDE COAT,https://www.zara.com/in/en/faux-suede-coat-p02712160.html,60.239279999999994,Open coat with a lapel collar and long sleeves.,Women,outerwear
156,SATIN ORGANZA BOMBER JACKET,https://www.zara.com/in/en/satin-organza-bomber-jacket-p05070008.html,48.16728,Semi-sheer bomber jacket with a round neckline and long sleeves. Matching satin fabric appliqué. Button-up front hidden by a placket.,Women,outerwear
157,LINEN COAT WITH VENTS - LIMITED EDITION,https://www.zara.com/in/en/linen-coat-with-vents---limited-edition-p07838023.html,132.67128,Long coat made of 100% linen. Lapel collar and long sleeves. Side in-seam pockets. Front vents at the hem. Front fastening with ties in the same fabric.,Women,outerwear
158,OVERSIZE WATER-REPELLENT TRENCH COAT WITH BELT,https://www.zara.com/in/en/oversize-water-repellent-trench-coat-with-belt-p00518043.html,103.69847999999999,Loose-fitting trench coat made of a cotton blend. Lapel collar and long sleeves with adjustable tabs. Front pockets. Adjustable belt in the same fabric with a buckle. Buttoned tabs on the shoulders. Double-breasted button fastening at the front.View more,Women,outerwear
